ID,TransectID,SamplingYear,SamplingDate,QuadratDistance,ACEMAC,BRODIA,CALAMA,DANCAL,ELEMAC,FESBRO
1,HAR01,2011,5/24/2011,35,0,0,0,0,0,999
2,HAR01,2011,5/24/2011,40,0,0,0,0,0,999
3,HAR01,2011,5/24/2011,50,0,0,0,0,0,0
4,HAR01,2012,5/8/2012,5,0,0,0,0,0,0
5,HAR01,2012,5/8/2012,10,0,0,0,0,0,0
6,HAR01,2012,5/8/2012,15,0,0,0,0,0,0
7,HAR01,2012,5/8/2012,20,0,0,0,0,0,999
8,HAR01,2012,5/8/2012,25,0,0,0,0,0,0
9,HAR01,2012,5/8/2012,30,0,0,0,0,0,999
10,HAR01,2012,5/8/2012,35,0,0,0,0,0,999
11,HAR01,2012,5/8/2012,40,0,0,0,0,0,999
12,HAR01,2012,5/8/2012,45,0,0,0,0,0,999
13,HAR01,2012,5/8/2012,50,0,0,0,0,0,0
14,HAR01,2013,5/9/2013,5,0,0,0,0,0,999
15,HAR01,2013,5/9/2013,10,0,0,0,0,0,999
16,HAR01,2013,5/9/2013,15,0,0,0,0,0,999
17,HAR01,2013,5/9/2013,20,0,0,0,0,0,999
18,HAR01,2013,5/9/2013,25,0,0,0,0,0,999
19,HAR01,2013,5/9/2013,30,0,0,0,0,0,999
20,HAR01,2013,5/9/2013,35,0,0,0,0,0,0
21,HAR01,2013,5/9/2013,40,0,0,0,0,0,0
22,HAR01,2013,5/9/2013,45,0,0,0,0,0,0
23,HAR01,2013,5/9/2013,50,0,0,0,0,0,0
24,HAR01,2014,5/5/2014,5,0,0,0,0,0,0
25,HAR01,2014,5/5/2014,10,0,0,0,0,0,0
26,HAR01,2014,5/5/2014,15,0,0,0,0,0,0
27,HAR01,2014,5/5/2014,20,0,0,0,0,0,999
28,HAR01,2014,5/5/2014,25,0,0,0,0,0,999
29,HAR01,2014,5/5/2014,30,0,0,0,0,0,999
30,HAR01,2014,5/5/2014,35,0,0,0,0,0,0
31,HAR01,2014,5/5/2014,40,0,0,0,0,0,999
32,HAR01,2014,5/5/2014,45,0,0,0,0,0,0
33,HAR01,2014,5/5/2014,50,0,0,0,0,0,0
34,HAR01,2015,5/7/2015,5,0,0,0,0,0,0
35,HAR01,2015,5/7/2015,10,0,0,0,0,0,0
36,HAR01,2015,5/7/2015,15,0,0,0,0,0,0
37,HAR01,2015,5/7/2015,20,0,0,0,0,0,0
38,HAR01,2015,5/7/2015,25,0,0,0,0,0,0
39,HAR01,2015,5/7/2015,30,0,0,0,0,0,0
40,HAR01,2015,5/7/2015,35,0,0,0,0,0,0
41,HAR01,2015,5/7/2015,40,0,0,0,0,0,0
42,HAR01,2015,5/7/2015,45,0,0,0,0,0,0
43,HAR01,2015,5/7/2015,50,0,0,0,0,0,0
44,HAR01,2016,5/4/2016,5,0,0,0,0,0,0
45,HAR01,2016,5/4/2016,10,0,0,0,0,0,-1
46,HAR01,2016,5/4/2016,15,0,0,0,0,0,0
47,HAR01,2016,5/4/2016,20,0,0,0,0,0,0
48,HAR01,2016,5/4/2016,25,0,0,0,0,0,0
49,HAR01,2016,5/4/2016,30,0,0,0,0,0,-1
50,HAR01,2016,5/4/2016,35,0,0,0,0,0,0
51,HAR01,2016,5/4/2016,40,0,0,0,0,0,-1
52,HAR01,2016,5/4/2016,45,0,0,0,0,0,0
53,HAR01,2016,5/4/2016,50,0,0,0,0,0,0
54,HAR02,2011,5/26/2011,10,0,0,0,0,0,999
55,HAR02,2011,5/26/2011,25,0,0,0,0,0,999
56,HAR02,2011,5/26/2011,30,0,0,0,0,0,999
57,HAR02,2012,5/10/2012,5,0,0,0,0,0,999
58,HAR02,2012,5/10/2012,10,0,0,0,0,0,999
59,HAR02,2012,5/10/2012,15,0,0,0,0,0,999
60,HAR02,2012,5/10/2012,20,0,0,0,0,0,999
61,HAR02,2012,5/10/2012,25,0,0,0,0,0,999
62,HAR02,2012,5/10/2012,30,0,0,0,0,0,999
63,HAR02,2012,5/10/2012,35,0,0,0,0,0,999
64,HAR02,2012,5/10/2012,40,0,0,0,0,0,0
65,HAR02,2012,5/10/2012,45,0,0,0,0,0,999
66,HAR02,2012,5/10/2012,50,0,0,0,0,0,999
67,HAR02,2013,5/8/2013,5,0,0,0,0,0,999
68,HAR02,2013,5/8/2013,10,0,0,0,0,0,0
69,HAR02,2013,5/8/2013,15,0,0,0,0,0,0
70,HAR02,2013,5/8/2013,20,0,0,0,0,0,0
71,HAR02,2013,5/8/2013,25,0,0,0,0,0,999
72,HAR02,2013,5/8/2013,30,0,0,0,0,0,999
73,HAR02,2013,5/8/2013,35,0,0,0,0,0,0
74,HAR02,2013,5/8/2013,40,0,0,0,0,0,0
75,HAR02,2013,5/8/2013,45,0,0,0,0,0,0
76,HAR02,2013,5/8/2013,50,0,0,0,0,0,999
77,HAR02,2014,5/8/2014,5,0,0,0,0,0,0
78,HAR02,2014,5/8/2014,10,0,0,0,0,0,0
79,HAR02,2014,5/8/2014,15,0,0,0,0,0,0
80,HAR02,2014,5/8/2014,20,0,0,0,0,0,999
81,HAR02,2014,5/8/2014,25,0,0,0,0,0,999
82,HAR02,2014,5/8/2014,30,0,0,0,0,0,999
83,HAR02,2014,5/8/2014,35,0,0,0,0,0,0
84,HAR02,2014,5/8/2014,40,0,0,0,0,0,999
85,HAR02,2014,5/8/2014,45,0,0,0,0,0,999
86,HAR02,2014,5/8/2014,50,0,0,0,0,0,999
87,HAR02,2015,5/8/2015,5,0,0,0,0,0,0
88,HAR02,2015,5/8/2015,10,0,0,0,0,0,0
89,HAR02,2015,5/8/2015,15,0,0,0,0,0,999
90,HAR02,2015,5/8/2015,20,0,0,0,0,0,0
91,HAR02,2015,5/8/2015,25,0,0,0,0,0,999
92,HAR02,2015,5/8/2015,30,0,0,0,0,0,999
93,HAR02,2015,5/8/2015,35,0,0,0,0,0,999
94,HAR02,2015,5/8/2015,40,0,0,0,0,0,999
95,HAR02,2015,5/8/2015,45,0,0,0,0,0,999
96,HAR02,2015,5/8/2015,50,0,0,0,0,0,999
97,HAR02,2016,5/9/2016,5,0,0,0,0,0,-1
98,HAR02,2016,5/9/2016,10,0,0,0,0,0,1
99,HAR02,2016,5/9/2016,15,0,0,0,0,0,-1
100,HAR02,2016,5/9/2016,20,0,0,0,0,0,0
101,HAR02,2016,5/9/2016,25,0,0,0,0,0,-1
102,HAR02,2016,5/9/2016,30,0,0,0,0,0,0
103,HAR02,2016,5/9/2016,35,0,0,0,0,0,-1
104,HAR02,2016,5/9/2016,40,0,0,0,0,0,0
105,HAR02,2016,5/9/2016,45,0,0,0,0,0,-1
106,HAR02,2016,5/9/2016,50,0,0,0,0,0,25
107,HAR03,2011,5/26/2011,15,0,0,0,0,0,0
108,HAR03,2011,5/26/2011,35,0,0,0,0,0,999
109,HAR03,2011,5/26/2011,50,0,0,0,999,0,0
110,HAR03,2012,5/7/2012,5,0,0,0,0,0,999
111,HAR03,2012,5/7/2012,10,0,0,0,0,0,999
112,HAR03,2012,5/7/2012,15,0,0,0,0,0,0
113,HAR03,2012,5/7/2012,20,0,0,0,0,0,999
114,HAR03,2012,5/7/2012,25,0,0,0,0,0,999
115,HAR03,2012,5/7/2012,30,0,0,0,0,0,0
116,HAR03,2012,5/7/2012,35,0,0,0,0,0,999
117,HAR03,2012,5/7/2012,40,0,0,0,0,0,999
118,HAR03,2012,5/7/2012,45,0,0,0,0,0,0
119,HAR03,2012,5/7/2012,50,0,0,0,0,0,999
120,HAR03,2013,5/10/2013,5,0,0,0,0,0,999
121,HAR03,2013,5/10/2013,10,0,0,0,0,0,999
122,HAR03,2013,5/10/2013,15,0,0,0,0,0,0
123,HAR03,2013,5/10/2013,20,0,0,0,0,0,0
124,HAR03,2013,5/10/2013,25,0,0,0,0,0,999
125,HAR03,2013,5/10/2013,30,0,0,0,0,0,0
126,HAR03,2013,5/10/2013,35,0,0,0,0,0,999
127,HAR03,2013,5/10/2013,40,0,0,0,0,0,999
128,HAR03,2013,5/10/2013,45,0,0,0,0,0,0
129,HAR03,2013,5/10/2013,50,0,0,0,0,0,999
130,HAR03,2014,5/15/2014,5,0,0,0,0,0,999
131,HAR03,2014,5/15/2014,10,0,0,0,0,0,0
132,HAR03,2014,5/15/2014,15,0,0,0,0,0,0
133,HAR03,2014,5/15/2014,20,0,0,0,0,0,0
134,HAR03,2014,5/15/2014,25,0,0,0,0,0,999
135,HAR03,2014,5/15/2014,30,0,0,0,0,0,0
136,HAR03,2014,5/15/2014,35,0,0,0,0,0,999
137,HAR03,2014,5/15/2014,40,0,0,0,0,0,0
138,HAR03,2014,5/15/2014,45,0,0,0,0,0,0
139,HAR03,2014,5/15/2014,50,0,0,0,0,0,0
140,HAR03,2015,5/15/2015,5,0,0,0,0,0,999
141,HAR03,2015,5/15/2015,10,0,0,0,0,0,0
142,HAR03,2015,5/15/2015,15,0,0,0,999,0,0
143,HAR03,2015,5/15/2015,20,0,0,0,0,0,0
144,HAR03,2015,5/15/2015,25,0,0,0,0,0,0
145,HAR03,2015,5/15/2015,30,0,0,0,0,0,0
146,HAR03,2015,5/15/2015,35,0,0,0,0,0,0
147,HAR03,2015,5/15/2015,40,0,0,0,0,0,0
148,HAR03,2015,5/15/2015,45,0,0,0,0,0,0
149,HAR03,2015,5/15/2015,50,0,0,0,0,0,0
150,HAR03,2016,5/11/2016,5,0,0,0,0,0,-1
151,HAR03,2016,5/11/2016,10,0,-1,0,0,0,0
152,HAR03,2016,5/11/2016,15,0,0,0,0,0,0
153,HAR03,2016,5/11/2016,20,0,0,0,0,0,-1
154,HAR03,2016,5/11/2016,25,0,0,0,0,0,-1
155,HAR03,2016,5/11/2016,30,0,0,0,0,0,0
156,HAR03,2016,5/11/2016,35,0,0,0,0,0,-1
157,HAR03,2016,5/11/2016,40,0,0,0,0,0,-1
158,HAR03,2016,5/11/2016,45,0,0,0,2,0,0
159,HAR03,2016,5/11/2016,50,0,0,0,2,0,1
160,HAR04,2011,5/26/2011,25,0,0,0,0,0,0
161,HAR04,2011,5/26/2011,45,0,0,0,0,0,0
162,HAR04,2011,5/26/2011,50,0,0,0,0,0,0
163,HAR04,2012,5/7/2012,5,0,0,0,0,0,999
164,HAR04,2012,5/7/2012,10,0,0,0,0,0,999
165,HAR04,2012,5/7/2012,15,0,0,0,0,0,0
166,HAR04,2012,5/7/2012,20,0,0,0,0,0,0
167,HAR04,2012,5/7/2012,25,0,0,0,0,0,999
168,HAR04,2012,5/7/2012,30,0,0,0,0,0,0
169,HAR04,2012,5/7/2012,35,0,0,0,0,0,0
170,HAR04,2012,5/7/2012,40,0,0,0,0,0,0
171,HAR04,2012,5/7/2012,45,0,0,0,0,0,999
172,HAR04,2012,5/7/2012,50,0,0,0,0,0,0
173,HAR04,2013,5/10/2013,5,0,0,0,0,0,999
174,HAR04,2013,5/10/2013,10,0,0,0,0,0,999
175,HAR04,2013,5/10/2013,15,0,0,0,0,0,0
176,HAR04,2013,5/10/2013,20,0,0,0,0,0,0
177,HAR04,2013,5/10/2013,25,0,0,0,0,0,999
178,HAR04,2013,5/10/2013,30,0,0,0,0,0,999
179,HAR04,2013,5/10/2013,35,0,0,0,0,0,0
180,HAR04,2013,5/10/2013,40,0,0,0,0,0,999
181,HAR04,2013,5/10/2013,45,0,0,0,0,0,0
182,HAR04,2013,5/10/2013,50,0,0,0,0,0,0
183,HAR04,2014,5/15/2014,5,0,0,0,0,0,0
184,HAR04,2014,5/15/2014,10,0,0,0,0,0,999
185,HAR04,2014,5/15/2014,15,0,0,0,0,0,0
186,HAR04,2014,5/15/2014,20,0,0,0,0,0,0
187,HAR04,2014,5/15/2014,25,0,0,0,0,0,999
188,HAR04,2014,5/15/2014,30,0,0,0,0,0,999
189,HAR04,2014,5/15/2014,35,0,0,0,0,0,0
190,HAR04,2014,5/15/2014,40,0,0,0,0,0,999
191,HAR04,2014,5/15/2014,45,0,0,0,0,0,0
192,HAR04,2014,5/15/2014,50,0,0,0,0,999,0
193,HAR04,2015,5/15/2015,5,0,0,0,0,0,0
194,HAR04,2015,5/15/2015,10,0,0,0,0,0,0
195,HAR04,2015,5/15/2015,15,0,0,0,0,0,0
196,HAR04,2015,5/15/2015,20,0,0,0,0,0,0
197,HAR04,2015,5/15/2015,25,0,0,0,0,0,0
198,HAR04,2015,5/15/2015,30,0,0,0,0,0,0
199,HAR04,2015,5/15/2015,35,0,0,0,0,0,0
200,HAR04,2015,5/15/2015,40,0,0,0,0,0,999
201,HAR04,2015,5/15/2015,45,0,0,0,0,0,0
202,HAR04,2015,5/15/2015,50,0,0,0,0,0,0
203,HAR04,2016,5/11/2016,5,0,0,0,0,0,0
204,HAR04,2016,5/11/2016,10,0,0,0,0,0,-1
205,HAR04,2016,5/11/2016,15,0,0,0,0,0,0
206,HAR04,2016,5/11/2016,20,0,0,0,0,0,0
207,HAR04,2016,5/11/2016,25,0,0,0,0,0,-1
208,HAR04,2016,5/11/2016,30,0,0,0,0,0,-1
209,HAR04,2016,5/11/2016,35,0,0,0,0,0,-1
210,HAR04,2016,5/11/2016,40,0,0,0,0,0,-1
211,HAR04,2016,5/11/2016,45,0,0,0,0,0,-1
212,HAR04,2016,5/11/2016,50,0,0,0,0,0,0
213,MED01,2011,5/24/2011,5,0,0,0,0,0,0
214,MED01,2011,5/24/2011,20,0,0,0,0,0,0
215,MED01,2011,5/24/2011,25,0,0,0,0,0,999
216,MED01,2012,5/11/2012,5,0,0,0,0,0,0
217,MED01,2012,5/11/2012,10,0,0,0,0,0,999
218,MED01,2012,5/11/2012,15,0,0,0,0,0,0
219,MED01,2012,5/11/2012,20,0,0,0,0,0,0
220,MED01,2012,5/11/2012,25,0,0,0,0,0,0
221,MED01,2012,5/11/2012,30,0,0,0,0,0,0
222,MED01,2012,5/11/2012,35,0,0,0,0,0,999
223,MED01,2012,5/11/2012,40,0,0,0,0,0,999
224,MED01,2012,5/11/2012,50,0,0,0,0,0,999
225,MED01,2013,5/9/2013,5,0,0,0,0,0,0
226,MED01,2013,5/9/2013,10,0,0,0,0,0,0
227,MED01,2013,5/9/2013,15,0,0,0,0,0,0
228,MED01,2013,5/9/2013,20,0,0,0,0,0,0
229,MED01,2013,5/9/2013,25,0,0,0,0,0,0
230,MED01,2013,5/9/2013,30,0,0,0,0,0,0
231,MED01,2013,5/9/2013,35,0,0,0,0,0,0
232,MED01,2013,5/9/2013,40,0,0,0,0,0,999
233,MED01,2013,5/9/2013,50,0,0,0,0,0,999
234,MED01,2014,5/5/2014,5,0,0,0,0,0,0
235,MED01,2014,5/5/2014,10,0,0,0,0,0,0
236,MED01,2014,5/5/2014,15,0,0,0,0,0,999
237,MED01,2014,5/5/2014,20,0,0,0,0,0,0
238,MED01,2014,5/5/2014,25,0,0,0,0,0,0
239,MED01,2014,5/5/2014,30,0,0,0,0,0,0
240,MED01,2014,5/5/2014,35,0,0,0,0,0,999
241,MED01,2014,5/5/2014,40,0,0,0,0,0,0
242,MED01,2014,5/5/2014,50,0,0,0,0,0,999
243,MED01,2015,5/7/2015,5,0,0,0,0,0,0
244,MED01,2015,5/7/2015,10,0,0,0,0,0,0
245,MED01,2015,5/7/2015,15,0,0,0,0,0,0
246,MED01,2015,5/7/2015,20,0,0,0,0,0,0
247,MED01,2015,5/7/2015,25,0,0,0,0,0,0
248,MED01,2015,5/7/2015,30,0,0,0,0,0,0
249,MED01,2015,5/7/2015,35,0,0,0,0,0,0
250,MED01,2015,5/7/2015,40,0,0,0,0,0,0
251,MED01,2015,5/7/2015,45,0,0,0,0,0,999
252,MED01,2015,5/7/2015,50,0,0,0,0,0,0
253,MED01,2016,5/5/2016,5,0,0,0,0,0,0
254,MED01,2016,5/5/2016,10,0,0,0,0,0,0
255,MED01,2016,5/5/2016,15,0,0,0,0,0,0
256,MED01,2016,5/5/2016,20,0,0,0,0,0,0
257,MED01,2016,5/5/2016,25,0,0,0,0,0,-1
258,MED01,2016,5/5/2016,30,0,0,0,0,0,0
259,MED01,2016,5/5/2016,35,0,0,0,0,0,3
260,MED01,2016,5/5/2016,40,0,0,0,0,0,-1
261,MED01,2016,5/5/2016,45,0,0,0,0,0,3
262,MED01,2016,5/5/2016,50,0,0,0,0,0,3
263,MED02,2011,5/26/2011,10,0,0,0,0,0,0
264,MED02,2011,5/26/2011,15,0,0,0,999,0,0
265,MED02,2011,5/26/2011,25,0,0,0,0,0,0
266,MED02,2012,5/8/2012,5,0,0,0,0,0,0
267,MED02,2012,5/8/2012,10,0,0,0,0,0,0
268,MED02,2012,5/8/2012,15,0,0,0,0,0,999
269,MED02,2012,5/8/2012,20,0,0,0,0,0,0
270,MED02,2012,5/8/2012,25,0,0,0,0,0,0
271,MED02,2012,5/8/2012,30,0,0,0,0,0,0
272,MED02,2012,5/8/2012,35,0,0,0,0,0,999
273,MED02,2012,5/8/2012,40,0,0,0,0,0,0
274,MED02,2012,5/8/2012,45,0,0,0,0,0,0
275,MED02,2012,5/8/2012,50,0,999,0,0,0,0
276,MED02,2013,5/9/2013,5,0,0,0,0,0,0
277,MED02,2013,5/9/2013,10,0,0,0,0,0,0
278,MED02,2013,5/9/2013,15,0,0,0,0,0,0
279,MED02,2013,5/9/2013,20,0,0,0,0,0,0
280,MED02,2013,5/9/2013,25,0,0,0,0,0,0
281,MED02,2013,5/9/2013,30,0,0,0,0,0,0
282,MED02,2013,5/9/2013,35,0,0,0,0,0,999
283,MED02,2013,5/9/2013,40,0,0,0,0,0,0
284,MED02,2013,5/9/2013,45,0,0,0,0,0,999
285,MED02,2013,5/9/2013,50,0,0,0,0,0,999
286,MED02,2014,5/8/2014,5,0,0,0,0,0,0
287,MED02,2014,5/8/2014,10,0,0,0,0,0,0
288,MED02,2014,5/8/2014,15,0,0,0,0,0,999
289,MED02,2014,5/8/2014,20,0,0,0,0,0,999
290,MED02,2014,5/8/2014,25,0,0,0,0,0,0
291,MED02,2014,5/8/2014,30,0,0,0,0,0,0
292,MED02,2014,5/8/2014,35,0,0,0,0,0,999
293,MED02,2014,5/8/2014,40,0,0,0,0,0,0
294,MED02,2014,5/8/2014,45,0,0,0,0,0,0
295,MED02,2014,5/8/2014,50,0,0,0,0,0,0
296,MED02,2015,5/13/2015,5,0,0,0,0,0,0
297,MED02,2015,5/13/2015,10,0,0,0,0,0,0
298,MED02,2015,5/13/2015,15,0,0,0,0,0,0
299,MED02,2015,5/13/2015,20,0,0,0,0,0,0
300,MED02,2015,5/13/2015,25,0,0,0,0,0,0
301,MED02,2015,5/13/2015,30,0,0,0,0,0,0
302,MED02,2015,5/13/2015,35,0,0,0,0,0,0
303,MED02,2015,5/13/2015,40,0,0,0,0,0,0
304,MED02,2015,5/13/2015,45,0,0,0,0,0,999
305,MED02,2015,5/13/2015,50,0,0,0,0,0,0
306,MED02,2016,5/11/2016,5,0,0,0,0,0,0
307,MED02,2016,5/11/2016,10,0,0,0,0,0,0
308,MED02,2016,5/11/2016,15,0,0,0,0,0,-1
309,MED02,2016,5/11/2016,20,0,0,0,0,0,-1
310,MED02,2016,5/11/2016,25,0,0,0,0,0,0
311,MED02,2016,5/11/2016,30,0,0,0,0,0,0
312,MED02,2016,5/11/2016,35,0,0,0,0,0,0
313,MED02,2016,5/11/2016,40,0,0,0,0,0,-1
314,MED02,2016,5/11/2016,45,0,0,0,0,0,-1
315,MED02,2016,5/11/2016,50,0,0,0,0,0,0
316,MED03,2011,6/3/2011,20,0,999,0,0,0,0
317,MED03,2011,6/3/2011,35,0,0,0,0,0,0
318,MED03,2011,6/3/2011,45,0,999,0,0,0,0
319,MED03,2012,5/9/2012,5,0,0,0,0,0,0
320,MED03,2012,5/9/2012,10,0,0,0,0,0,0
321,MED03,2012,5/9/2012,15,0,0,0,0,0,0
322,MED03,2012,5/9/2012,20,0,0,0,0,0,0
323,MED03,2012,5/9/2012,25,0,0,0,0,0,0
324,MED03,2012,5/9/2012,30,0,0,0,0,0,0
325,MED03,2012,5/9/2012,35,0,0,0,0,0,0
326,MED03,2012,5/9/2012,40,0,0,0,0,0,0
327,MED03,2012,5/9/2012,45,0,0,0,0,0,0
328,MED03,2012,5/9/2012,50,0,0,0,0,0,0
329,MED03,2013,5/8/2013,5,0,0,0,0,0,0
330,MED03,2013,5/8/2013,10,0,0,0,0,0,0
331,MED03,2013,5/8/2013,15,0,0,0,0,0,999
332,MED03,2013,5/8/2013,25,0,0,0,0,0,0
333,MED03,2013,5/8/2013,35,0,0,0,0,0,0
334,MED03,2013,5/8/2013,40,0,0,0,0,0,999
335,MED03,2013,5/8/2013,45,0,0,0,0,0,0
336,MED03,2013,5/8/2013,50,0,0,0,0,0,0
337,MED03,2014,5/13/2014,5,0,0,0,0,0,999
338,MED03,2014,5/13/2014,10,0,0,0,0,0,0
339,MED03,2014,5/13/2014,15,0,0,0,0,0,999
340,MED03,2014,5/13/2014,20,0,999,0,0,0,0
341,MED03,2014,5/13/2014,25,0,0,0,0,0,0
342,MED03,2014,5/13/2014,30,0,0,0,0,0,0
343,MED03,2014,5/13/2014,35,0,0,0,0,0,0
344,MED03,2014,5/13/2014,40,0,999,0,0,0,999
345,MED03,2014,5/13/2014,45,0,0,0,0,0,999
346,MED03,2014,5/13/2014,50,0,0,0,0,0,999
347,MED03,2015,5/12/2015,5,0,0,0,0,0,999
348,MED03,2015,5/12/2015,10,0,0,0,0,0,0
349,MED03,2015,5/12/2015,15,0,999,0,0,0,0
350,MED03,2015,5/12/2015,20,0,0,0,0,0,0
351,MED03,2015,5/12/2015,25,0,0,0,0,0,0
352,MED03,2015,5/12/2015,30,0,0,0,0,0,0
353,MED03,2015,5/12/2015,35,0,0,0,0,0,0
354,MED03,2015,5/12/2015,40,0,0,0,0,0,0
355,MED03,2015,5/12/2015,45,0,0,0,0,0,0
356,MED03,2015,5/12/2015,50,0,0,0,0,0,0
357,MED03,2016,5/16/2016,5,0,0,0,0,0,-1
358,MED03,2016,5/16/2016,10,0,0,0,0,0,0
359,MED03,2016,5/16/2016,15,0,0,0,0,0,-1
360,MED03,2016,5/16/2016,20,0,0,0,0,0,0
361,MED03,2016,5/16/2016,25,0,0,0,0,0,0
362,MED03,2016,5/16/2016,30,0,0,0,0,0,0
363,MED03,2016,5/16/2016,35,0,0,0,0,0,0
364,MED03,2016,5/16/2016,40,0,0,0,0,0,-1
365,MED03,2016,5/16/2016,45,0,0,0,0,0,-1
366,MED03,2016,5/16/2016,50,0,0,0,0,0,0
367,MIX01,2011,5/26/2011,25,0,0,0,0,0,999
368,MIX01,2011,5/26/2011,30,0,0,0,0,0,999
369,MIX01,2011,5/26/2011,40,0,0,0,0,0,999
370,MIX01,2012,5/11/2012,5,0,0,0,0,0,999
371,MIX01,2012,5/11/2012,10,0,0,0,0,0,999
372,MIX01,2012,5/11/2012,15,0,0,0,0,0,999
373,MIX01,2012,5/11/2012,20,0,0,0,0,0,999
374,MIX01,2012,5/11/2012,25,0,0,0,0,0,999
375,MIX01,2012,5/11/2012,30,0,0,0,0,0,0
376,MIX01,2012,5/11/2012,35,0,0,0,0,0,0
377,MIX01,2012,5/11/2012,40,0,0,0,0,0,999
378,MIX01,2012,5/11/2012,45,0,0,0,0,0,999
379,MIX01,2012,5/11/2012,50,0,0,0,0,0,999
380,MIX01,2013,5/13/2013,5,0,0,0,0,0,999
381,MIX01,2013,5/13/2013,10,0,0,0,0,0,999
382,MIX01,2013,5/13/2013,15,0,0,0,0,0,999
383,MIX01,2013,5/13/2013,20,0,0,0,0,0,999
384,MIX01,2013,5/13/2013,25,0,0,0,0,0,999
385,MIX01,2013,5/13/2013,30,0,0,0,0,0,999
386,MIX01,2013,5/13/2013,35,0,0,0,999,0,999
387,MIX01,2013,5/13/2013,40,0,0,0,0,0,999
388,MIX01,2013,5/13/2013,45,0,0,0,0,0,999
389,MIX01,2013,5/13/2013,50,0,0,0,0,0,999
390,MIX01,2014,5/12/2014,5,0,0,0,0,0,999
391,MIX01,2014,5/12/2014,10,0,0,0,0,0,999
392,MIX01,2014,5/12/2014,15,0,0,0,0,0,999
393,MIX01,2014,5/12/2014,20,0,0,0,0,0,999
394,MIX01,2014,5/12/2014,25,0,0,0,0,0,999
395,MIX01,2014,5/12/2014,30,0,0,0,0,0,999
396,MIX01,2014,5/12/2014,35,0,0,0,0,0,999
397,MIX01,2014,5/12/2014,40,0,0,0,0,0,999
398,MIX01,2014,5/12/2014,45,0,0,0,0,0,999
399,MIX01,2014,5/12/2014,50,0,0,0,0,0,999
400,MIX01,2015,5/12/2015,5,0,0,0,0,0,999
401,MIX01,2015,5/12/2015,10,0,0,0,999,0,0
402,MIX01,2015,5/12/2015,15,0,0,0,0,0,0
403,MIX01,2015,5/12/2015,20,0,0,0,0,0,0
404,MIX01,2015,5/12/2015,25,0,0,0,999,0,0
405,MIX01,2015,5/12/2015,30,0,0,0,0,0,0
406,MIX01,2015,5/12/2015,35,0,0,0,0,0,0
407,MIX01,2015,5/12/2015,40,0,0,0,0,0,999
408,MIX01,2015,5/12/2015,45,0,0,0,0,0,999
409,MIX01,2015,5/12/2015,50,0,0,0,0,0,999
410,MIX01,2016,5/9/2016,5,0,0,0,0,0,5
411,MIX01,2016,5/9/2016,10,0,0,0,0,0,0
412,MIX01,2016,5/9/2016,15,0,0,0,0,0,-1
413,MIX01,2016,5/9/2016,20,0,0,0,0,0,-1
414,MIX01,2016,5/9/2016,25,0,0,0,0,0,-1
415,MIX01,2016,5/9/2016,30,0,0,0,3,0,-1
416,MIX01,2016,5/9/2016,35,0,0,0,0,0,0
417,MIX01,2016,5/9/2016,40,0,0,0,0,0,1
418,MIX01,2016,5/9/2016,45,0,0,0,0,0,1
419,MIX01,2016,5/9/2016,50,0,0,0,0,0,-1
420,MIX02,2011,5/26/2011,5,0,0,0,0,0,0
421,MIX02,2011,5/26/2011,15,0,0,0,999,0,0
422,MIX02,2011,5/26/2011,25,0,0,0,0,0,0
423,MIX02,2012,5/7/2012,5,0,0,0,0,0,0
424,MIX02,2012,5/7/2012,10,0,0,0,0,0,0
425,MIX02,2012,5/7/2012,15,0,0,0,999,0,0
426,MIX02,2012,5/7/2012,20,0,0,0,999,0,0
427,MIX02,2012,5/7/2012,25,0,0,0,0,0,0
428,MIX02,2012,5/7/2012,30,0,0,0,0,0,0
429,MIX02,2012,5/7/2012,35,0,0,0,999,0,0
430,MIX02,2012,5/7/2012,40,0,0,0,0,0,0
431,MIX02,2012,5/7/2012,45,0,0,0,999,0,0
432,MIX02,2012,5/7/2012,50,0,0,0,999,0,0
433,MIX02,2013,5/8/2013,5,0,0,0,0,0,999
434,MIX02,2013,5/8/2013,10,0,0,0,0,0,999
435,MIX02,2013,5/8/2013,15,0,0,0,999,0,0
436,MIX02,2013,5/8/2013,20,0,0,0,999,0,0
437,MIX02,2013,5/8/2013,25,0,0,0,0,0,0
438,MIX02,2013,5/8/2013,30,0,0,0,0,0,0
439,MIX02,2013,5/8/2013,35,0,0,0,999,0,0
440,MIX02,2013,5/8/2013,40,0,0,0,999,0,0
441,MIX02,2013,5/8/2013,45,0,0,0,999,0,0
442,MIX02,2013,5/8/2013,50,0,0,0,999,0,0
443,MIX02,2014,5/13/2014,5,0,0,0,0,0,999
444,MIX02,2014,5/13/2014,10,0,0,0,0,0,0
445,MIX02,2014,5/13/2014,15,0,0,0,0,0,0
446,MIX02,2014,5/13/2014,20,0,0,0,999,0,0
447,MIX02,2014,5/13/2014,25,0,0,0,0,0,0
448,MIX02,2014,5/13/2014,30,0,0,0,0,0,0
449,MIX02,2014,5/13/2014,35,0,0,0,999,0,0
450,MIX02,2014,5/13/2014,40,0,0,0,0,0,0
451,MIX02,2014,5/13/2014,45,0,0,0,999,0,0
452,MIX02,2014,5/13/2014,50,0,0,0,999,0,0
453,MIX02,2015,5/13/2015,5,0,0,0,0,0,999
